rmrecnbr,bldrecnbr,bld_descrshort,bld_descr50,floor,rmnbr,rmsqrft,rmstationcnt,deptid,rmtyp,rmsubtyp,rmtyp_descrshort,rmsubtyp_descrshort,dept_descr,falist,occlist,occdeptlist,grantdtlist,rmfnclist,fa_avail,fa_reserve,fa_na,refreshed_at,MGIS-Color
2099949,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F201B,457,0,315930,850,08,Treat/Exam,RadCT,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2099954,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F201D,320,0,315930,855,02,Tr/ExamSvc,ControlRm,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2099961,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F201F,270,0,315930,855,06,Tr/ExamSvc,PatDress,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2099963,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F201G,277,0,315930,855,06,Tr/ExamSvc,PatDress,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2099965,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F201H,268,0,315930,855,12,Tr/ExamSvc,PatPrep,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2099964,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F201K,101,0,315930,860,07,DiagSrvLab,TestRm,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2104934,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F201R,78,0,315930,855,03,Tr/ExamSvc,EqmtStrgRm,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2099957,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F201T,80,1,315930,820,02,PatientBth,InPatnBth,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2104936,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F201Z,751,0,315930,315,08,Office Svc,AssignCir,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2099959,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F202T,40,1,315930,820,02,PatientBth,InPatnBth,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2099950,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F205C,86,0,000500,030,02,Mechanical,Comm,Institutional Org,,,,,Mechanical Area(0030) - 100%,0,0,0,,
2099951,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F205E,87,0,000500,030,03,Mechanical,ElectEquip,Institutional Org,,,,,Mechanical Area(0030) - 100%,0,0,0,,
2104932,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F205T,56,1,000500,040,01,PubRestRm,AlGnRestRm,Institutional Org,,,,,Public Restroom(0040) - 100%,0,0,0,,
2099966,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F220X,197,0,000500,020,07,Circulat'n,Stair,Institutional Org,,,,,Circulation Area(0020) - 100%,0,0,0,,
2099974,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F226,862,40,315930,880,02,PublicWait,ReceptWtg,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2104927,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F226A,105,4,315930,880,02,PublicWait,ReceptWtg,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2127295,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F230,345,0,315930,855,04,Tr/ExamSvc,FilmPrView,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2127296,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F231,168,0,315930,855,03,Tr/ExamSvc,EqmtStrgRm,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2127297,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F232,286,0,315930,855,02,Tr/ExamSvc,ControlRm,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2127298,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F233,613,0,315930,850,13,Treat/Exam,RadIR,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2127299,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F233A,72,0,315930,855,11,Tr/ExamSvc,ImEquipSup,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2127300,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F234,178,0,315930,855,02,Tr/ExamSvc,ControlRm,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2127301,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F235,596,0,315930,850,13,Treat/Exam,RadIR,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2127302,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F235A,74,0,315930,855,11,Tr/ExamSvc,ImEquipSup,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2122520,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F241,74,0,315930,855,08,Tr/ExamSvc,SuplStgRm,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2100055,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F242T,50,1,315930,820,02,PatientBth,InPatnBth,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2190787,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F244-16,116,0,315930,855,12,Tr/ExamSvc,PatPrep,MM Radiology Admin,,,MM Radiology Admin (315930) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2104930,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F244A,58,0,315930,850,01,Treat/Exam,ConsultRm,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2104929,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F244B,182,0,315930,315,09,Office Svc,DptLounge,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2104922,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F244D,577,0,315930,855,08,Tr/ExamSvc,SuplStgRm,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2104921,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F244F,359,0,315930,855,15,Tr/ExamSvc,AssignCirc,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2190785,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F244F-14,79,0,315930,855,12,Tr/ExamSvc,PatPrep,MM Radiology Admin,,,MM Radiology Admin (315930) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2190786,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F244F-15,76,0,315930,855,12,Tr/ExamSvc,PatPrep,MM Radiology Admin,,,MM Radiology Admin (315930) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2190789,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F244F-18,70,0,315930,855,12,Tr/ExamSvc,PatPrep,MM Radiology Admin,,,MM Radiology Admin (315930) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2190790,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F244F-19,70,0,315930,855,12,Tr/ExamSvc,PatPrep,MM Radiology Admin,,,MM Radiology Admin (315930) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2104920,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F244G,166,0,315930,855,15,Tr/ExamSvc,AssignCirc,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2190791,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F244G-20,77,0,315930,855,12,Tr/ExamSvc,PatPrep,MM Radiology Admin,,,MM Radiology Admin (315930) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2190793,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F244G-22,77,0,315930,855,12,Tr/ExamSvc,PatPrep,MM Radiology Admin,,,MM Radiology Admin (315930) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2190794,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F244G-23,77,0,315930,855,12,Tr/ExamSvc,PatPrep,MM Radiology Admin,,,MM Radiology Admin (315930) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2190795,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F244G-24,77,0,315930,855,12,Tr/ExamSvc,PatPrep,MM Radiology Admin,,,MM Radiology Admin (315930) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2190796,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F244G-25,77,0,315930,855,12,Tr/ExamSvc,PatPrep,MM Radiology Admin,,,MM Radiology Admin (315930) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2190797,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F244G-26,58,0,315930,855,12,Tr/ExamSvc,PatPrep,MM Radiology Admin,,,MM Radiology Admin (315930) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2104919,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F244H,844,0,315930,850,13,Treat/Exam,RadIR,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2104925,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F244J,59,0,000500,010,02,Custodial,JanClos,Institutional Org,,,,,Custodial Area(0010) - 100%,0,0,0,,
2100060,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F244K,87,0,315930,855,11,Tr/ExamSvc,ImEquipSup,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2100062,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F244L,293,0,315930,855,02,Tr/ExamSvc,ControlRm,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2100064,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F244N,73,0,315930,845,07,SurgerySvc,ScrubRm,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2100738,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F244Q,618,10,315930,830,00,Nurse Stat,Nurse Stat,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2100052,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F244R,109,0,315930,855,07,Tr/ExamSvc,SoiLinSupl,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2104923,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F244T,51,1,315930,820,02,PatientBth,InPatnBth,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2100059,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F244Z,1269,0,315930,315,08,Office Svc,AssignCir,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2099992,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F300,78,2,315930,310,00,Office,Office,MM Radiology Admin,,marinama-STFA; mcdokait-STFA,MM Radiology Admin (315930) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2099993,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F302,693,0,315930,855,15,Tr/ExamSvc,AssignCirc,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2190776,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F302-01,81,0,315930,855,12,Tr/ExamSvc,PatPrep,MM Radiology Admin,,,MM Radiology Admin (315930) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2190777,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F302-02,81,0,315930,855,12,Tr/ExamSvc,PatPrep,MM Radiology Admin,,,MM Radiology Admin (315930) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2190778,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F302-03,82,0,315930,855,12,Tr/ExamSvc,PatPrep,MM Radiology Admin,,,MM Radiology Admin (315930) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2099994,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F302-04,74,0,315930,855,12,Tr/ExamSvc,PatPrep,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2099995,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F302-05,72,0,315930,855,12,Tr/ExamSvc,PatPrep,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2190780,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F302-06,72,0,315930,855,12,Tr/ExamSvc,PatPrep,MM Radiology Admin,,,MM Radiology Admin (315930) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2190781,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F302-07,70,0,315930,855,12,Tr/ExamSvc,PatPrep,MM Radiology Admin,,,MM Radiology Admin (315930) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2190782,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F302-08,71,0,315930,855,12,Tr/ExamSvc,PatPrep,MM Radiology Admin,,,MM Radiology Admin (315930) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2190783,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F302-09,70,0,315930,855,12,Tr/ExamSvc,PatPrep,MM Radiology Admin,,,MM Radiology Admin (315930) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2190784,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F302-10,71,0,315930,855,12,Tr/ExamSvc,PatPrep,MM Radiology Admin,,,MM Radiology Admin (315930) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2099996,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F302C,84,2,315930,830,00,Nurse Stat,Nurse Stat,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2099997,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F302D,261,0,315930,855,12,Tr/ExamSvc,PatPrep,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2099998,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F302T,41,1,315930,820,02,PatientBth,InPatnBth,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2099999,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F308,133,0,315930,855,01,Tr/ExamSvc,ClnLnMdSup,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2100000,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F310,139,0,315930,835,07,NurseStnSr,SoiledLin,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2100001,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F311J,60,0,000500,010,02,Custodial,JanClos,Institutional Org,,,,,Custodial Area(0010) - 100%,0,0,0,,
2100002,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F350Z,1329,0,000500,020,01,Circulat'n,PubCorr,Institutional Org,,,,,Circulation Area(0020) - 100%,0,0,0,,
2100003,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F400Z,225,0,000500,020,01,Circulat'n,PubCorr,Institutional Org,,,,,Circulation Area(0020) - 100%,0,0,0,,
2100004,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F401,375,0,315930,850,08,Treat/Exam,RadCT,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2100005,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F402,485,0,315930,850,13,Treat/Exam,RadIR,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2122522,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F402A,113,0,315930,855,02,Tr/ExamSvc,ControlRm,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2137139,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F402B,51,0,315930,855,11,Tr/ExamSvc,ImEquipSup,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2100006,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F403,227,0,315930,855,02,Tr/ExamSvc,ControlRm,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2100009,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F405,278,0,315930,855,04,Tr/ExamSvc,FilmPrView,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2100010,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F406,165,3,315930,880,05,PublicWait,CallCtr,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2100011,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F407,196,0,315930,855,02,Tr/ExamSvc,ControlRm,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2100012,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F408,244,0,315930,855,02,Tr/ExamSvc,ControlRm,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2100013,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F409,430,0,315930,850,08,Treat/Exam,RadCT,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2100014,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F411,377,0,315930,850,08,Treat/Exam,RadCT,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2100015,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F420,709,0,315930,850,13,Treat/Exam,RadIR,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2127291,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F420A,74,0,315930,855,11,Tr/ExamSvc,ImEquipSup,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2100016,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F420Z,266,0,315930,315,08,Office Svc,AssignCir,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2100017,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F421C,63,0,000500,030,02,Mechanical,Comm,Institutional Org,,,,,Mechanical Area(0030) - 100%,0,0,0,,
2100018,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F422,265,0,315930,855,02,Tr/ExamSvc,ControlRm,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2100019,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F423,81,0,315930,855,07,Tr/ExamSvc,SoiLinSupl,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2100020,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F424,595,0,315930,850,13,Treat/Exam,RadIR,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2100747,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F424A,116,0,315930,855,11,Tr/ExamSvc,ImEquipSup,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2100021,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F425,61,0,315930,830,03,Nurse Stat,Triage,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2100022,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F427,168,4,315930,310,27,Office,FlexCubicl,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2100023,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F430,243,0,315930,855,08,Tr/ExamSvc,SuplStgRm,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2100024,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F430Z,232,0,315930,315,08,Office Svc,AssignCir,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2100025,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F432,712,0,315930,850,13,Treat/Exam,RadIR,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2100026,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F432A,75,0,315930,855,11,Tr/ExamSvc,ImEquipSup,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2100027,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F432B,259,0,315930,855,02,Tr/ExamSvc,ControlRm,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2100028,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F434,231,0,315930,855,01,Tr/ExamSvc,ClnLnMdSup,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2146640,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F435E,61,0,000500,030,03,Mechanical,ElectEquip,Institutional Org,,,,,Mechanical Area(0030) - 100%,0,0,0,,
2100031,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F436,295,0,315930,850,13,Treat/Exam,RadIR,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2100737,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F436B,118,0,315930,855,02,Tr/ExamSvc,ControlRm,MM Radiology Admin,,,MM Radiology UH (315979) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2100033,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F450Z,826,0,000500,020,01,Circulat'n,PubCorr,Institutional Org,,,,,Circulation Area(0020) - 100%,0,0,0,,
2100034,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F500Z,1427,0,000500,020,01,Circulat'n,PubCorr,Institutional Org,,,,,Circulation Area(0020) - 100%,0,0,0,,
2100035,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F502J,57,0,000500,010,02,Custodial,JanClos,Institutional Org,,,,,Custodial Area(0010) - 100%,0,0,0,,
2100036,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F504T,37,1,315930,315,06,Office Svc,AsgnToilet,MM Radiology Admin,,,MM Radiology Admin (315930) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2100037,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F506T,34,1,315930,315,06,Office Svc,AsgnToilet,MM Radiology Admin,,,MM Radiology Admin (315930) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2100038,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F508,48,0,315930,315,23,Office Svc,Lactation,MM Radiology Admin,,,MM Radiology Admin (315930) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2100039,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F510,242,1,315930,310,00,Office,Office,MM Radiology Admin,,buzenber-STFA,MM Radiology Admin (315930) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2100040,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F510A,137,2,315930,310,00,Office,Office,MM Radiology Admin,,loisburg-STFA; cassieh-STFA,MM Radiology Admin (315930) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2100041,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F510B,136,1,315930,310,00,Office,Office,MM Radiology Admin,,ghouck-STFA,MM Radiology Admin (315930) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2100042,1000316,U HOSP,UNIVERSITY HOSPITAL,B1,B1F510C,94,1,315930,310,00,Office,Office,MM Radiology Admin,,battaglj-STFA,MM Radiology Admin (315930) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
